callID,vapiCallDuration,lastMessageTimeStamp,difference,startedAt,endedAt,endedReason
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fe0-499d-7778-86b4-40e5ec38774d"", ""019c0fe0-499d-7778-86b4-40e5ec38774d"")",67.642,67.286,0.35599999999999454,2026-01-30T17:08:06.034Z,2026-01-30T17:09:13.676Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fcf-4c4d-7ee9-8f1c-5b57b2e572ce"", ""019c0fcf-4c4d-7ee9-8f1c-5b57b2e572ce"")",81.051,50.089,30.962000000000003,2026-01-30T16:49:37.974Z,2026-01-30T16:50:59.025Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fc0-ceac-7aa4-b4d3-41dfddccf1f0"", ""019c0fc0-ceac-7aa4-b4d3-41dfddccf1f0"")",227.167,222.996,4.170999999999992,2026-01-30T16:33:43.287Z,2026-01-30T16:37:30.454Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fb4-d23d-7ee9-8ef0-d8d362139940"", ""019c0fb4-d23d-7ee9-8ef0-d8d362139940"")",131.028,130.855,0.17300000000000182,2026-01-30T16:20:37.934Z,2026-01-30T16:22:48.962Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0fac-15d9-7004-ace6-7182fd9712b5"", ""019c0fac-15d9-7004-ace6-7182fd9712b5"")",122.394,92.243,30.15100000000001,2026-01-30T16:11:05.551Z,2026-01-30T16:13:07.945Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0f81-c9ed-7222-8af0-9fea7fcf7966"", ""019c0f81-c9ed-7222-8af0-9fea7fcf7966"")",54.169,54.026,0.14299999999999358,2026-01-30T15:24:52.012Z,2026-01-30T15:25:46.181Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0f66-b83a-7554-a840-eba63344944f"", ""019c0f66-b83a-7554-a840-eba63344944f"")",155.062,145.641,9.42100000000002,2026-01-30T14:55:18.556Z,2026-01-30T14:57:53.618Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0f53-d24d-7ee5-a692-98905402e1cf"", ""019c0f53-d24d-7ee5-a692-98905402e1cf"")",66.843,35.52,31.323,2026-01-30T14:34:40.310Z,2026-01-30T14:35:47.153Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0f4d-7e3b-7aa5-9070-7ddbe3800484"", ""019c0f4d-7e3b-7aa5-9070-7ddbe3800484"")",56.168,53.023,3.144999999999996,2026-01-30T14:27:44.650Z,2026-01-30T14:28:40.818Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0f00-a363-7dd9-aba5-6a43ff422543"", ""019c0f00-a363-7dd9-aba5-6a43ff422543"")",89.087,58.464,30.623000000000005,2026-01-30T13:03:48.487Z,2026-01-30T13:05:17.574Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0eaf-97a1-7226-a494-aa663c3f1fa4"", ""019c0eaf-97a1-7226-a494-aa663c3f1fa4"")",38.856,33.946,4.910000000000004,2026-01-30T11:35:16.947Z,2026-01-30T11:35:55.803Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b5c-7e41-7dd4-bab4-6186437c03a5"", ""019c0b5c-7e41-7dd4-bab4-6186437c03a5"")",102.192,102.114,0.07799999999998875,2026-01-29T20:05:39.180Z,2026-01-29T20:07:21.372Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b32-4e69-7ffb-863f-12e59bc1be97"", ""019c0b32-4e69-7ffb-863f-12e59bc1be97"")",54.747,52.975,1.7719999999999985,2026-01-29T19:19:33.958Z,2026-01-29T19:20:28.705Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b30-6146-7ff5-ac4e-1099b37f548e"", ""019c0b30-6146-7ff5-ac4e-1099b37f548e"")",55.309,44.198,11.110999999999997,2026-01-29T19:17:27.713Z,2026-01-29T19:18:23.022Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b2d-aac8-7bb9-918f-d39cee99f15b"", ""019c0b2d-aac8-7bb9-918f-d39cee99f15b"")",60.77,51.358,9.412000000000006,2026-01-29T19:14:29.629Z,2026-01-29T19:15:30.399Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b2d-47eb-7ee9-ab35-7235ce68998b"", ""019c0b2d-47eb-7ee9-ab35-7235ce68998b"")",56.694,50.537,6.157000000000004,2026-01-29T19:14:08.057Z,2026-01-29T19:15:04.751Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b2b-9faf-7112-b921-be33e2b5b205"", ""019c0b2b-9faf-7112-b921-be33e2b5b205"")",102.156,101.997,0.15900000000000603,2026-01-29T19:12:15.590Z,2026-01-29T19:13:57.746Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b28-017a-7ffd-b81d-320c18fa5929"", ""019c0b28-017a-7ffd-b81d-320c18fa5929"")",72.666,64.294,8.372,2026-01-29T19:08:19.838Z,2026-01-29T19:09:32.504Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b26-e946-7997-82f9-17612077fbc8"", ""019c0b26-e946-7997-82f9-17612077fbc8"")",37.482,32.944,4.537999999999997,2026-01-29T19:07:08.368Z,2026-01-29T19:07:45.850Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b26-80ad-7005-9d52-6e8bc90537ed"", ""019c0b26-80ad-7005-9d52-6e8bc90537ed"")",8.423,0.529,7.894,2026-01-29T19:06:40.643Z,2026-01-29T19:06:49.066Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b22-b3fe-7667-9d67-fcd7106619c3"", ""019c0b22-b3fe-7667-9d67-fcd7106619c3"")",180.099,176.185,3.9139999999999873,2026-01-29T19:02:31.129Z,2026-01-29T19:05:31.228Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0b20-b47f-711c-acc0-eb5bf4bdcec3"", ""019c0b20-b47f-711c-acc0-eb5bf4bdcec3"")",32.405,29.592,2.8130000000000024,2026-01-29T19:00:21.705Z,2026-01-29T19:00:54.110Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a9e-c21a-711c-abc6-bc3110e33088"", ""019c0a9e-c21a-711c-abc6-bc3110e33088"")",66.552,59.272,7.280000000000008,2026-01-29T16:38:24.548Z,2026-01-29T16:39:31.100Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a88-95c8-7ffb-8495-e7ad682a2b2c"", ""019c0a88-95c8-7ffb-8495-e7ad682a2b2c"")",250.111,248.789,1.3220000000000027,2026-01-29T16:14:11.265Z,2026-01-29T16:18:21.376Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a42-c5e6-7ffb-8401-ce4d9b5edfc5"", ""019c0a42-c5e6-7ffb-8401-ce4d9b5edfc5"")",129.648,129.626,0.02199999999999136,2026-01-29T14:57:56.106Z,2026-01-29T15:00:05.754Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a43-1cff-766a-a19f-267c39c536a4"", ""019c0a43-1cff-766a-a19f-267c39c536a4"")",95.161,95.022,0.1389999999999958,2026-01-29T14:58:18.483Z,2026-01-29T14:59:53.644Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a1f-989b-766a-a15d-da05cb3afb68"", ""019c0a1f-989b-766a-a15d-da05cb3afb68"")",46.971,46.829,0.1419999999999959,2026-01-29T14:19:31.382Z,2026-01-29T14:20:18.353Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a0f-83e4-7bbc-a23e-390b323309ea"", ""019c0a0f-83e4-7bbc-a23e-390b323309ea"")",264.916,180.913,84.00299999999999,2026-01-29T14:01:56.807Z,2026-01-29T14:06:21.723Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0a0a-796c-711e-b384-1137b5a25765"", ""019c0a0a-796c-711e-b384-1137b5a25765"")",10.5,0.976,9.524000000000001,2026-01-29T13:56:26.332Z,2026-01-29T13:56:36.832Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c09f0-dbe1-7cce-a8e4-42fbe40e9d43"", ""019c09f0-dbe1-7cce-a8e4-42fbe40e9d43"")",26.6,25.166,1.434000000000001,2026-01-29T13:28:27.742Z,2026-01-29T13:28:54.342Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0726-8a82-7336-98ce-5ca4223f11a5"", ""019c0726-8a82-7336-98ce-5ca4223f11a5"")",68.749,68.599,0.14999999999999147,2026-01-29T00:28:20.392Z,2026-01-29T00:29:29.141Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c06b5-aca8-7997-af8b-ff2c26d01f9b"", ""019c06b5-aca8-7997-af8b-ff2c26d01f9b"")",203.925,202.308,1.6170000000000186,2026-01-28T22:24:58.100Z,2026-01-28T22:28:22.025Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c06aa-d6fa-7225-96e4-30f5612c1049"", ""019c06aa-d6fa-7225-96e4-30f5612c1049"")",97.815,97.662,0.1529999999999916,2026-01-28T22:13:10.615Z,2026-01-28T22:14:48.430Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0696-38a7-7bb7-b68c-1317924223dd"", ""019c0696-38a7-7bb7-b68c-1317924223dd"")",246.343,119.365,126.978,2026-01-28T21:50:37.572Z,2026-01-28T21:54:43.915Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0681-dcbb-7337-b852-f9edb3c1c686"", ""019c0681-dcbb-7337-b852-f9edb3c1c686"")",32.739,30.413,2.325999999999997,2026-01-28T21:28:21.939Z,2026-01-28T21:28:54.678Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c067c-58b6-7dda-9a8b-0425688f61cf"", ""019c067c-58b6-7dda-9a8b-0425688f61cf"")",78.314,78.15,0.16399999999998727,2026-01-28T21:22:19.786Z,2026-01-28T21:23:38.100Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0679-4d9c-7aaf-9ffc-d6ad0c655994"", ""019c0679-4d9c-7aaf-9ffc-d6ad0c655994"")",56.611,56.463,0.14799999999999613,2026-01-28T21:19:00.539Z,2026-01-28T21:19:57.150Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0674-74d9-7228-937c-7f217fff15ad"", ""019c0674-74d9-7228-937c-7f217fff15ad"")",10.335,0.723,9.612,2026-01-28T21:13:43.284Z,2026-01-28T21:13:53.619Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0667-b085-744d-a877-763cd14d6bbc"", ""019c0667-b085-744d-a877-763cd14d6bbc"")",123.152,122.981,0.17100000000000648,2026-01-28T20:59:46.018Z,2026-01-28T21:01:49.170Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0662-bade-7999-854b-30c015f016a7"", ""019c0662-bade-7999-854b-30c015f016a7"")",1.652,0.72,0.9319999999999999,2026-01-28T20:54:22.683Z,2026-01-28T20:54:24.335Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c065e-b600-7227-a895-6ebba8a7fda5"", ""019c065e-b600-7227-a895-6ebba8a7fda5"")",47.832,47.676,0.1559999999999988,2026-01-28T20:49:57.681Z,2026-01-28T20:50:45.513Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0658-1572-799c-b1ae-03ac43d12a32"", ""019c0658-1572-799c-b1ae-03ac43d12a32"")",251.584,251.341,0.242999999999995,2026-01-28T20:42:43.911Z,2026-01-28T20:46:55.495Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0650-321c-700b-b1c8-ec0894e9e950"", ""019c0650-321c-700b-b1c8-ec0894e9e950"")",34.944,34.759,0.18500000000000227,2026-01-28T20:34:06.489Z,2026-01-28T20:34:41.433Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c064d-2c0a-7330-abbb-e1260c9287c9"", ""019c064d-2c0a-7330-abbb-e1260c9287c9"")",123.039,122.886,0.1530000000000058,2026-01-28T20:30:48.229Z,2026-01-28T20:32:51.268Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c064c-e399-722e-9d32-2098fa4a0993"", ""019c064c-e399-722e-9d32-2098fa4a0993"")",38.859,38.698,0.16100000000000136,2026-01-28T20:30:29.554Z,2026-01-28T20:31:08.413Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c064b-221a-7889-8689-453c00a5dd69"", ""019c064b-221a-7889-8689-453c00a5dd69"")",76.835,76.721,0.11399999999999011,2026-01-28T20:28:35.062Z,2026-01-28T20:29:51.897Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0643-d224-766d-9312-bda5a3935212"", ""019c0643-d224-766d-9312-bda5a3935212"")",131.255,124.976,6.278999999999996,2026-01-28T20:20:35.189Z,2026-01-28T20:22:46.444Z,customer-ended-call-after-warm-transfer-attempt
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c063f-b806-744d-a830-adeebee16105"", ""019c063f-b806-744d-a830-adeebee16105"")",70.519,70.361,0.15800000000000125,2026-01-28T20:16:09.724Z,2026-01-28T20:17:20.243Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0630-9a9e-7999-84eb-b227ca2c57be"", ""019c0630-9a9e-7999-84eb-b227ca2c57be"")",212.499,212.356,0.14300000000000068,2026-01-28T19:59:35.991Z,2026-01-28T20:03:08.490Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c062f-0cc9-799c-b15d-10e3c2d48945"", ""019c062f-0cc9-799c-b15d-10e3c2d48945"")",215.729,168.941,46.78800000000001,2026-01-28T19:57:54.107Z,2026-01-28T20:01:29.836Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c062d-c1df-744c-933b-9395898f93a8"", ""019c062d-c1df-744c-933b-9395898f93a8"")",47.482,46.803,0.679000000000002,2026-01-28T19:56:29.996Z,2026-01-28T19:57:17.478Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0614-518d-7dd8-b20a-21a1bd7e9733"", ""019c0614-518d-7dd8-b20a-21a1bd7e9733"")",84.947,84.81,0.13700000000000045,2026-01-28T19:28:42.100Z,2026-01-28T19:30:07.047Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0610-dfd7-7330-ab40-f19e1fe1ac64"", ""019c0610-dfd7-7330-ab40-f19e1fe1ac64"")",53.674,52.411,1.2629999999999981,2026-01-28T19:24:57.448Z,2026-01-28T19:25:51.122Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c0609-8ef1-700e-b8bc-2cfab71338bb"", ""019c0609-8ef1-700e-b8bc-2cfab71338bb"")",72.37,72.212,0.15800000000000125,2026-01-28T19:16:58.210Z,2026-01-28T19:18:10.580Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c05f7-e7e0-711b-9693-a3cf4ea7ff12"", ""019c05f7-e7e0-711b-9693-a3cf4ea7ff12"")",121.883,87.137,34.745999999999995,2026-01-28T18:57:40.478Z,2026-01-28T18:59:42.361Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c05e4-728f-700b-b104-856190eb6a95"", ""019c05e4-728f-700b-b104-856190eb6a95"")",654.899,47.56,607.3389999999999,2026-01-28T18:36:25.497Z,2026-01-28T18:47:20.396Z,customer-ended-call-before-warm-transfer
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c05ed-6bbd-700e-9880-c7aa7be74189"", ""019c05ed-6bbd-700e-9880-c7aa7be74189"")",37.53,30.911,6.619,2026-01-28T18:46:13.510Z,2026-01-28T18:46:51.040Z,customer-ended-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c05de-9ccc-711b-9671-2f7f3925d736"", ""019c05de-9ccc-711b-9671-2f7f3925d736"")",108.142,107.986,0.1559999999999917,2026-01-28T18:30:08.444Z,2026-01-28T18:31:56.586Z,assistant-forwarded-call
"=HYPERLINK(""https://hellocounsel-dashboard.vercel.app/calls?f=0&e=production&s=N4IgJgtiBcIJ4FMDOAXBAnMBDOIA0ISYMIATAAykBsAtOQIw2kAs%2BICxsF1djAzPRABfIA&c=019c05d4-d609-7cc8-ab20-b53b56217629"", ""019c05d4-d609-7cc8-ab20-b53b56217629"")",296.101,295.959,0.1419999999999959,2026-01-28T18:19:21.601Z,2026-01-28T18:24:17.702Z,assistant-forwarded-call
